,ip,time,method,url,status,size,user_agent
1136,84.203.1.217,2025-04-17 15:14:49+01:00,POST,/wp-cron.php?doing_wp_cron=1744899288.2961320877075195312500,200,0,WordPress/6.8; https://website.local.lan
1137,4.227.36.1,2025-04-17 15:14:49+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1138,20.171.207.17,2025-04-17 15:15:11+01:00,GET,/wp-content/gallery/la-thuile-val-daosta-italy/cache/raw__MG_6442-raw__MG_6451-thumb.jpg-nggid041140-ngg0dyn-240x160x100-00f0w010c011r110f110r010t010.jpg,200,39594,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1139,20.171.207.17,2025-04-17 15:15:25+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0471-thumb.jpg,200,789312,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1140,20.171.207.17,2025-04-17 15:15:45+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0404-thumb.jpg,200,1237210,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1141,20.171.207.17,2025-04-17 15:16:02+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0518-thumb.jpg,200,760591,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1142,20.171.207.17,2025-04-17 15:16:24+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0396-thumb.jpg,200,1437780,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1143,20.171.207.17,2025-04-17 15:16:37+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0427-thumb.jpg,200,1271336,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1144,20.171.207.17,2025-04-17 15:17:13+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0382-thumb.jpg,200,950803,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1145,84.203.1.217,2025-04-17 15:17:19+01:00,POST,/wp-cron.php?doing_wp_cron=1744899439.0776410102844238281250,200,0,WordPress/6.8; https://website.local.lan
1146,43.165.65.180,2025-04-17 15:17:20+01:00,GET,/mountains/,200,10127,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
1147,20.171.207.17,2025-04-17 15:17:49+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0496-thumb.jpg,200,536921,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1148,20.171.207.17,2025-04-17 15:20:09+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0506-thumb.jpg,200,765430,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1149,54.255.157.237,2025-04-17 15:20:33+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1907-thumb.jpg,200,57378,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1150,20.171.207.17,2025-04-17 15:21:00+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0419-thumb.jpg,200,543669,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1151,20.171.207.17,2025-04-17 15:21:47+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0394-thumb.jpg,200,1248497,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1152,20.171.207.17,2025-04-17 15:22:37+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0468-thumb.jpg,200,981443,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1153,20.171.207.17,2025-04-17 15:23:26+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0416-thumb.jpg,200,690662,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1154,20.171.207.17,2025-04-17 15:24:18+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0417-thumb.jpg,200,856005,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1155,20.171.207.17,2025-04-17 15:25:34+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1759-thumb.jpg,200,388451,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1156,20.171.207.17,2025-04-17 15:25:34+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/raw__MG_0425-thumb.jpg,200,1428876,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1157,20.171.207.17,2025-04-17 15:26:22+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1707-thumb.jpg,200,324846,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1158,20.171.207.17,2025-04-17 15:26:22+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1420-thumb.jpg,200,1004569,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1159,20.171.207.17,2025-04-17 15:27:10+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1770-thumb.jpg,200,335884,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1160,20.171.207.17,2025-04-17 15:27:10+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1654-thumb.jpg,200,1087197,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1161,20.171.207.17,2025-04-17 15:27:48+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1352-thumb.jpg,200,285867,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1162,20.171.207.17,2025-04-17 15:27:48+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1808-thumb.jpg,200,330579,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1163,20.171.207.17,2025-04-17 15:29:43+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1825-thumb.jpg,200,1067383,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1164,20.171.207.17,2025-04-17 15:30:20+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1432-thumb.jpg,200,888441,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1165,20.171.207.17,2025-04-17 15:30:59+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1587-thumb.jpg,200,341961,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1166,20.171.207.17,2025-04-17 15:31:34+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1367-thumb.jpg,200,281057,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1167,20.171.207.17,2025-04-17 15:32:10+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1413-thumb.jpg,200,924681,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1168,84.203.1.217,2025-04-17 15:32:17+01:00,POST,/wp-admin/admin-ajax.php?action=wordfence_testAjax,200,12,WordPress/6.8; https://website.local.lan
1169,84.203.1.217,2025-04-17 15:32:17+01:00,POST,/wp-cron.php?doing_wp_cron=1744900336.7069239616394042968750,499,0,WordPress/6.8; https://website.local.lan
1170,84.203.1.217,2025-04-17 15:32:18+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=0&scanMode=standard&cronKey=0d8a6440af2648f5d947d1f5b4bc13b1&signature=24d1b396b4678526856e27a0e49efdf008e569da763ae6faa967efa07da42371,499,0,WordPress/6.8; https://website.local.lan
1171,170.106.72.93,2025-04-17 15:32:18+01:00,GET,/mountains/nggallery/album/valdigne-val-daosta-italy,200,10498,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
1172,84.203.1.217,2025-04-17 15:32:41+01:00,POST,/wp-cron.php?doing_wp_cron=1744900361.6410670280456542968750,200,0,WordPress/6.8; https://website.local.lan
1173,84.203.1.217,2025-04-17 15:32:42+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=3b482208784a7a4a37acecb25855e9ef&signature=08c12ab811cc2a2f922ddb41af4ac6f428a73654ee597c0528d91adceb7c5011,499,0,WordPress/6.8; https://website.local.lan
1174,20.171.207.17,2025-04-17 15:32:45+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1785-thumb.jpg,200,343135,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1175,84.203.1.217,2025-04-17 15:33:05+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=936d98c67570f852ed19a0f44d8b905c&signature=2565a7440d948c13f566e29aef4fa904ac08c6a9f50152b7354f5e7c04317418,499,0,WordPress/6.8; https://website.local.lan
1176,20.171.207.17,2025-04-17 15:33:21+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1595-thumb.jpg,200,1064650,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1177,84.203.1.217,2025-04-17 15:33:35+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=460cf96359a6efff84b9974b2bc31518&signature=3ce5238483343f17787c820c0a8b612fb8a7dcd546f0f4462c68fa1c45a2f081,499,0,WordPress/6.8; https://website.local.lan
1178,84.203.1.217,2025-04-17 15:33:35+01:00,POST,/wp-cron.php?doing_wp_cron=1744900415.2881948947906494140625,200,0,WordPress/6.8; https://website.local.lan
1179,20.171.207.17,2025-04-17 15:33:56+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1644-thumb.jpg,200,398884,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1180,84.203.1.217,2025-04-17 15:34:03+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=b136253040c3d0195eb894b5e709d537&signature=24d66763e8bf09f3b6e6ccceec170060b11b88ecdac1a40258d9a97f028bfa59,499,0,WordPress/6.8; https://website.local.lan
1181,20.171.207.17,2025-04-17 15:34:22+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1427-thumb.jpg,200,333584,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1182,20.171.207.17,2025-04-17 15:35:01+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1806-thumb.jpg,200,342733,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1183,20.171.207.17,2025-04-17 15:35:39+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1791-thumb.jpg,200,1098748,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1184,20.171.207.17,2025-04-17 15:36:19+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1674-thumb.jpg,200,387196,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1185,84.203.1.217,2025-04-17 15:36:41+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=a080c0d22fc92bf20c4293928ecea230&signature=514dd00cb484033a96121ebb5ae697fdb25ff36832eb302e6ee0ae0adebe818d,499,0,WordPress/6.8; https://website.local.lan
1186,84.203.1.217,2025-04-17 15:36:41+01:00,POST,/wp-cron.php?doing_wp_cron=1744900601.1617801189422607421875,200,0,WordPress/6.8; https://website.local.lan
1187,20.171.207.17,2025-04-17 15:36:53+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1577-thumb.jpg,200,1064772,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1188,84.203.1.217,2025-04-17 15:37:08+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=1d402f4aba340c05cd1bd6c473e86f85&signature=1cf838863193a55ec75ca9ccbbacd991118a53229277ea5657441622eded3131,499,0,WordPress/6.8; https://website.local.lan
1189,84.203.1.217,2025-04-17 15:37:27+01:00,POST,/wp-cron.php?doing_wp_cron=1744900646.9059209823608398437500,200,0,WordPress/6.8; https://website.local.lan
1190,84.203.1.217,2025-04-17 15:37:27+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=905fc22e7b9f371d8bcd1e676ebbcd7f&signature=8a07bc5716355b8730833fde8be29064101a9a02428b87a027890c736f165baa,499,0,WordPress/6.8; https://website.local.lan
1191,20.171.207.17,2025-04-17 15:37:29+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1545-thumb.jpg,200,344277,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1192,20.171.207.17,2025-04-17 15:38:08+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1534-thumb.jpg,200,1001249,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1193,84.203.1.217,2025-04-17 15:38:52+01:00,POST,/wp-cron.php?doing_wp_cron=1744900731.8713729381561279296875,200,0,WordPress/6.8; https://website.local.lan
1194,84.203.1.217,2025-04-17 15:38:52+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=cb4aa9e9bf5d791467980bd91fa54176&signature=9e65b985afb72974ee6381fa111c406706155a27bdf1d202e79f326ef0b33b11,499,0,WordPress/6.8; https://website.local.lan
1195,3.0.169.22,2025-04-17 15:38:57+01:00,GET,/wp-content/gallery/cappadocia-turkey/thumbs/thumbs_raw__MG_8676-thumb.jpg,200,36433,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1196,20.171.207.17,2025-04-17 15:39:08+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1373-thumb.jpg,200,962678,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1197,20.171.207.17,2025-04-17 15:39:44+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1441-thumb.jpg,200,277572,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1198,20.171.207.17,2025-04-17 15:40:23+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1416-thumb.jpg,200,965227,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1199,20.171.207.17,2025-04-17 15:40:58+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1755-thumb.jpg,200,673735,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1200,84.203.1.217,2025-04-17 15:41:01+01:00,POST,/wp-cron.php?doing_wp_cron=1744900861.6668100357055664062500,200,0,WordPress/6.8; https://website.local.lan
1201,84.203.1.217,2025-04-17 15:41:01+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=008f77190015c9c360200dce8b2a41cd&signature=e8cb071f90e9cf749bb2180667baf22c53fb8c4c547b54dfc02ee5e16590add8,499,0,WordPress/6.8; https://website.local.lan
1202,84.203.1.217,2025-04-17 15:41:19+01:00,POST,/wp-cron.php?doing_wp_cron=1744900879.6600069999694824218750,200,0,WordPress/6.8; https://website.local.lan
1203,84.203.1.217,2025-04-17 15:41:20+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=f7896f490bf4ab3b2e22fc59b65388a2&signature=b0f8c7089f8744712d4f162499c954164fbf241d1c68075316bdea1c5c6fd1da,499,0,WordPress/6.8; https://website.local.lan
1204,20.171.207.17,2025-04-17 15:41:36+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1715-thumb.jpg,200,1140209,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1205,54.255.157.237,2025-04-17 15:41:37+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1826-thumb.jpg,200,51135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
1206,84.203.1.217,2025-04-17 15:41:39+01:00,POST,/wp-cron.php?doing_wp_cron=1744900898.4938099384307861328125,200,0,WordPress/6.8; https://website.local.lan
1207,84.203.1.217,2025-04-17 15:41:39+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=3d2bed0e7a9e480d3699dde50ec8c6ef&signature=c05acd01ea03f14b80563f80d94f75bcf309a92878c6fd100a73a62363e57c47,499,0,WordPress/6.8; https://website.local.lan
1208,43.167.157.80,2025-04-17 15:41:55+01:00,GET,/mountains/nggallery/album/valnontey-val-daosta-italy-7,200,10452,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
1209,84.203.1.217,2025-04-17 15:42:00+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=838fd9afaa856065d327b675be4b4fd8&signature=60a6e1dfaeb03505f077c0c9b697341cdcb4ea3d441a085c083eaa4e92d715d7,499,0,WordPress/6.8; https://website.local.lan
1210,20.171.207.17,2025-04-17 15:42:16+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1492-thumb.jpg,200,390362,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1211,84.203.1.217,2025-04-17 15:42:19+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=7d059a693abb74c1c91700d052353ab8&signature=6dd7bfa80df589b55b6bc359289153600164cfb73325ce031c9a730c2a083f43,499,0,WordPress/6.8; https://website.local.lan
1212,84.203.1.217,2025-04-17 15:42:19+01:00,POST,/wp-cron.php?doing_wp_cron=1744900939.4884970188140869140625,200,0,WordPress/6.8; https://website.local.lan
1213,84.203.1.217,2025-04-17 15:42:37+01:00,POST,/wp-cron.php?doing_wp_cron=1744900956.7373099327087402343750,200,0,WordPress/6.8; https://website.local.lan
1214,84.203.1.217,2025-04-17 15:42:37+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=514f491b1edf8da8bbb8a2ee777b0495&signature=f06ce9c6f74a5216c6ca94a0940ea352dd8da206cb361eef6f4c827ea0112b5c,499,0,WordPress/6.8; https://website.local.lan
1215,20.171.207.17,2025-04-17 15:42:53+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1724-thumb.jpg,200,777728,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1216,84.203.1.217,2025-04-17 15:42:54+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=ecd9292f7ad93a207cafeaa31a7a8b84&signature=021c1bcf9ec0c45ffcbc758b7454e4a3ef36ab405405f5da7402f5425029c1f9,499,0,WordPress/6.8; https://website.local.lan
1217,84.203.1.217,2025-04-17 15:43:11+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=9cf98c961b0df689bd661318f9cc174d&signature=a24bb4dc19b514b02b2c7c9be5da23592339f44084fa62ac819c13d5c1ea4695,499,0,WordPress/6.8; https://website.local.lan
1218,84.203.1.217,2025-04-17 15:43:27+01:00,POST,/wp-cron.php?doing_wp_cron=1744901006.9996719360351562500000,200,0,WordPress/6.8; https://website.local.lan
1219,84.203.1.217,2025-04-17 15:43:27+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=bdf9fb0e484d048043f79dbe73b193ca&signature=fc5976878570c7c2971713dcd8182042281db069c4ae4989e404a40e94ce9b63,499,0,WordPress/6.8; https://website.local.lan
1220,20.171.207.17,2025-04-17 15:43:31+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1612-thumb.jpg,200,988524,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1221,84.203.1.217,2025-04-17 15:43:43+01:00,POST,/wp-cron.php?doing_wp_cron=1744901023.6377789974212646484375,200,0,WordPress/6.8; https://website.local.lan
1222,84.203.1.217,2025-04-17 15:43:44+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=60be99d187607d1ac9c35ea94c93d0a3&signature=e7c81780bf5830871961600eda76f40803e5728c18bc3525abef90207a85902f,499,0,WordPress/6.8; https://website.local.lan
1223,20.171.207.17,2025-04-17 15:43:52+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1455-thumb.jpg,200,919846,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1224,84.203.1.217,2025-04-17 15:44:00+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=7f45765b8fd15a1c9a70a6c11bb7d87b&signature=6fec88d6e4c9cda42d92b86db377cc782f69ea1956218b9ddece5d81ae8f5dad,499,0,WordPress/6.8; https://website.local.lan
1225,84.203.1.217,2025-04-17 15:44:28+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=0d6899f543773ae3097b61b3bef9f218&signature=436fb987fb73643e50704ecc77a5fc645a1323ec93ff12f74946939489fd26b8,499,0,WordPress/6.8; https://website.local.lan
1226,84.203.1.217,2025-04-17 15:44:29+01:00,POST,/wp-cron.php?doing_wp_cron=1744901069.0390870571136474609375,200,0,WordPress/6.8; https://website.local.lan
1227,20.171.207.17,2025-04-17 15:44:30+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1592-thumb.jpg,200,384143,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
1228,84.203.1.217,2025-04-17 15:44:45+01:00,POST,/wp-cron.php?doing_wp_cron=1744901085.4193789958953857421875,200,0,WordPress/6.8; https://website.local.lan
1229,84.203.1.217,2025-04-17 15:44:46+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=1aea3ca9d193e3afd9ab96c9b9002a17&signature=aefcfbdf5930c59a69a538f684d4ea2988d029901d4dfada43d5c48154821176,499,0,WordPress/6.8; https://website.local.lan
